"ngram","document_abstract_id"
"independent system",229466900010
"independent use",229466900010
"integrate system",229466900010
"intermittent operation",229466900010
"output pressure",229466900010
"oxygen generation",229466900010
"peak shaving",229466900010
"pem electrolyzer",229466900010
"possible application",229466900010
"renewable energy source",229466900010
"renewable energy system",229466900010
"viable alternative",229466900010
"water consumption",229466900010
"carbon dioxide emission reduction",229521800001
"carbon sequestration",229521800001
"certain technology",229521800001
"clear division",229521800001
"clearer view",229521800001
"energy availability",229521800001
"energy density",229521800001
"fossil fuel",229521800001
"fuel option",229521800001
"future option",229521800001
"global warming",229521800001
"hydrogen energy",229521800001
"hydrogen production",229521800001
"international association",229521800001
"key measure",229521800001
"nuclear energy",229521800001
"particular path",229521800001
"primary energy source",229521800001
"primary source",229521800001
"processing route",229521800001
"production path",229521800001
"renewable energy",229521800001
"renewable source",229521800001
"research challenge",229521800001
"traditional density",229521800001
"underlie need",229521800001
"cu-doped film",229521800002
"cu-doped sample",229521800002
"diffraction datum",229521800002
"dopant level",229521800002
"hydrogen energy",229521800002
"illumination intensity",229521800002
"international association",229521800002
"oxide thin film electrode",229521800002
"photoconversion efficiency",229521800002
"photocurrent density",229521800002
"photoelectrochemical water",229521800002
"p-type behavior",229521800002
"pyrolytic deposition",229521800002
"spray deposition",229521800002
"stable iron",229521800002
"substrate temperature",229521800002
"thin film",229521800002
"tin oxide-coated glass substrate",229521800002
"x-ray diffraction",229521800002
"x-ray photoelectron spectroscopic datum",229521800002
"autothermal reformer",229521800003
"bed temperature",229521800003
"catalytic reformer",229521800003
"continuous operation",229521800003
"energy capacity",229521800003
"energy level",229521800003
"fuel cell application",229521800003
"fuel processor",229521800003
"hydrogen energy",229521800003
"hydrogen generator",229521800003
"improve thermal efficiency",229521800003
"input capacity",229521800003
"input level",229521800003
"international association",229521800003
"methane conversion",229521800003
"methane efficiency",229521800003
"molar ratio",229521800003
"natural gas",229521800003
"oxygen-to-fuel ratio",229521800003
"reform efficiency",229521800003
"boron content",229652300002
"carrier injection",229652300002
"carrier lifetime",229652300002
"crystalline material",229652300002
"crystalline silicon",229652300002
"fundamental upper limit",229652300002
"impurity concentration",229652300002
"john wiley",229652300002
"lifetime datum",229652300002
"measure datum",229652300002
"metal concentration",229652300002
"metastable defect",229652300002
"multicrystalline silicon",229652300002
"oxygen content",229652300002
"predict lifetime",229652300002
"relevant material",229652300002
"silicon material",229652300002
"solar cell production",229652300002
"substrate material",229652300002
"abandon farmland",229667400001
"aboveground biomass yield",229667400001
"biomass energy crop",229667400001
"biomass productivity",229667400001
"commercial crop",229667400001
"disease damage",229667400001
"disease resistance",229667400001
"fast grow tree",229667400001
"grow season",229667400001
"intensive culture",229667400001
"leaf rust",229667400001
"north america",229667400001
"poplar clone",229667400001
"regular interval",229667400001
"southern quebec",229667400001
"stem cutting",229667400001
"animal waste",229667400004
"biomass source",229667400004
"electrical production",229667400004
"energy need",229667400004
"energy production",229667400004
"energy source",229667400004
"industrial facility",229667400004
"major source",229667400004
"net impact",229667400004
"personal income",229667400004
"plant waste",229667400004
"process heat",229667400004
"wood waste",229667400004
"automotive diesel engine",229667400008
"energy self-sufficiency",229667400008
"environmental benefit",229667400008
"indian context",229667400008
"land availability",229667400008
"necessary measure",229667400008
"remedial measure",229667400008
"rural economy",229667400008
"transport fuel",229667400008
"alkaline treatment",229669500004
"coal fly ash",229669500004
"conventional treatment",229669500004
"early stage",229669500004
"hydrothermal treatment",229669500004
"later stage",229669500004
"microwave heating",229669500004
"microwave irradiation",229669500004
"oil bath",229669500004
"short period",229669500004
"zeolite formation",229669500004
"zeolitic product",229669500004
"acetic acid",229669500006
"bio-oil property",229669500006
"catalytic property",229669500006
"cellulose product",229669500006
"enlarged pore",229669500006
"enlarged pore size",229669500006
"heating condition",229669500006
"lignin product",229669500006
"mesoporous catalyst",229669500006
"modify catalyst",229669500006
"molecular mass",229669500006
"on-line pyrolysis-gas chromatography/mass spectrometry",229669500006
"phenolic compound",229669500006
"product evolution",229669500006
"pyrolysis product",229669500006
"pyrolysis vapours",229669500006
"si/al ratio",229669500006
"slow condition",229669500006
"spectrometry experiment",229669500006
"spruce wood",229669500006
"thermogravimetry/mass spectrometry",229669500006
"unmodified catalyst",229669500006
"wood pyrolysis",229669500006
"b20 blend",229669500011
"base diesel fuel",229669500011
"diesel engine",229669500011
"diesel fuel",229669500011
"emission characteristic",229669500011
"hydrocarbon emission",229669500011
"matter emission",229669500011
"methyl soyate",229669500011
"nitrogen oxide",229669500011
"oxygenate additive",229669500011
"oxygenate fuel",229669500011
"particulate matter",229669500011
"percent level",229669500011
"THC emission",229669500011
"volume level",229669500011
"diesel fuel",229669500019
"free fatty acid",229669500019
"international standard",229669500019
"methyl ester",229669500019
"bagasse waste",229669500023
"co-gasification process",229669500023
"decrease content",229669500023
"fluidised bed",229669500023
"fuel ratio",229669500023
"further reaction",229669500023
"gaseous composition",229669500023
"gaseous hydrocarbon",229669500023
"gasification temperature",229669500023
"gas production",229669500023
"gas yield",229669500023
"hydrocarbon composition",229669500023
"hydrocarbon contents",229669500023
"hydrogen content",229669500023
"hydrogen release",229669500023
"major installation",229669500023
"rise yield",229669500023
"tar content",229669500023
"tar contents",229669500023
"adsorption experiment",229669500024
"approximate space",229669500024
"aromatic structure",229669500024
"carbon dioxide",229669500024
"coal sample",229669500024
"dry sample",229669500024
"general agreement",229669500024
"low-pressure experiment",229669500024
"macromolecular network",229669500024
"pore space",229669500024
"pore structure",229669500024
"vitrinite reflectance",229669500024
"water uptake",229669500024
"chemical analysis",229684800003
"chemical composition",229684800003
"coal fly",229684800003
"coal plant",229684800003
"crystal phase",229684800003
"european plant",229684800003
"further use",229684800003
"glass phase",229684800003
"glass reactivity",229684800003
"oxide contents",229684800003
"particle morphology",229684800003
"physical property",229684800003
"power plant",229684800003
"pulverise plant",229684800003
"suitable heat treatment",229684800003
"trace element",229684800003
"1st cycle",229705800002
"catalyst activity",229705800002
"cathode catalyst",229705800002
"cell enhancement",229705800002
"cell voltage",229705800002
"cobalt dissolution",229705800002
"cycle testing",229705800002
"dynamic environment",229705800002
"fuel cell environment",229705800002
"major challenge",229705800002
"membrane conductance",229705800002
"membrane electrode assembly",229705800002
"metal alloy",229705800002
"platinum dissolution",229705800002
"pt/c catalyst",229705800002
"ptco/c catalyst",229705800002
"substantial loss",229705800002
"ambient temperature",229705800004
"anode catalyst",229705800004
"base cell",229705800004
"black catalyst",229705800004
